RepRapFirmware height map file v2 generated at 2022-03-26 20:21, min error -0.046, max error 0.042, mean -0.007, deviation 0.024
axis0,axis1,min0,max0,min1,max1,radius,spacing0,spacing1,num0,num1
X,Y,30.00,270.00,30.00,270.00,-1.00,40.00,40.00,7,7
 -0.046, -0.029,  0.008,  0.017,  0.021,  0.000, -0.037
 -0.046, -0.025,  0.017,  0.025,  0.017,  0.004, -0.033
 -0.046, -0.033,  0.004,  0.008,  0.000, -0.017, -0.042
 -0.046, -0.029,  0.004,  0.008,  0.004,  0.013, -0.029
 -0.031, -0.023,  0.004,  0.042,  0.017,  0.002, -0.029
 -0.029, -0.017,  0.008,  0.017,  0.025,  0.025, -0.008
 -0.033, -0.025,  0.000,  0.013,  0.021,  0.008, -0.033
